Order ID,Customer ID,Rush Shipment,Cookies Shipped,Revenue,Cost,Order Date
330783,985245,Yes,973," $4,865.00 "," $2,432.50 ",11/25/2021
331570,985245,No,310," $1,550.00 ", $775.00 ,12/18/2021
333637,985245,No,251," $1,255.00 ", $627.50 ,8/21/2021
334997,785432,No,541," $2,705.00 "," $1,352.50 ",10/13/2021
336633,785432,No,945," $4,725.00 "," $2,362.50 ",05/09/2021
336881,152689,No,766," $3,830.00 "," $1,915.00 ",10/20/2021
340755,452584,Yes,477," $2,385.00 "," $1,192.50 ",02/04/2021
341053,985245,No,840," $4,200.00 "," $2,100.00 ",3/19/2021
342451,785432,No,379," $1,895.00 ", $947.50 ,1/15/2021
345448,152689,No,370," $1,850.00 ", $925.00 ,03/11/2021
347480,325698,Yes,839," $4,195.00 "," $2,097.50 ",3/25/2021
349625,152689,No,165, $825.00 , $412.50 ,3/25/2021
350812,985245,No,354," $1,770.00 ", $885.00 ,5/13/2021
351554,985245,No,320," $1,600.00 ", $800.00 ,11/05/2021
351645,325698,Yes,351," $1,755.00 ", $877.50 ,5/29/2021
352924,785432,Yes,641," $3,205.00 "," $1,602.50 ",2/23/2021
356954,325698,No,638," $3,190.00 "," $1,595.00 ",11/06/2021
358525,985245,Yes,252," $1,260.00 ", $630.00 ,04/05/2021
358881,785432,No,478," $2,390.00 "," $1,195.00 ",3/19/2021
360628,985245,No,106, $530.00 , $265.00 ,10/25/2021
361490,985245,Yes,846," $4,230.00 "," $2,115.00 ",06/02/2021
362028,325698,Yes,824," $4,120.00 "," $2,060.00 ",03/01/2021
362200,325698,Yes,352," $1,760.00 ", $880.00 ,3/28/2021
362364,985245,No,502," $2,510.00 "," $1,255.00 ",11/21/2021
362441,325698,Yes,804," $4,020.00 "," $2,010.00 ",8/25/2021
364327,785432,No,483," $2,415.00 "," $1,207.50 ",08/03/2021
368063,452584,Yes,368," $1,840.00 ", $920.00 ,2/22/2021
368075,325698,No,568," $2,840.00 "," $1,420.00 ",10/05/2021
369170,325698,Yes,112, $560.00 , $280.00 ,07/11/2021
369785,325698,Yes,469," $2,345.00 "," $1,172.50 ",04/05/2021
370635,985245,No,83, $415.00 , $207.50 ,08/12/2021
370871,325698,Yes,651," $3,255.00 "," $1,627.50 ",08/02/2021
371817,985245,No,670," $3,350.00 "," $1,675.00 ",4/16/2021
372717,325698,Yes,583," $2,915.00 "," $1,457.50 ",12/04/2021
373006,985245,Yes,930," $4,650.00 "," $2,325.00 ",03/08/2021
374723,325698,No,224," $1,120.00 ", $560.00 ,12/25/2021
375428,325698,No,496," $2,480.00 "," $1,240.00 ",10/15/2021
375632,152689,No,636," $3,180.00 "," $1,590.00 ",7/23/2021
376584,325698,Yes,148, $740.00 , $370.00 ,7/19/2021
377096,452584,No,592," $2,960.00 "," $1,480.00 ",6/22/2021
380850,152689,No,73, $365.00 , $182.50 ,12/19/2021
380938,325698,Yes,602," $3,010.00 "," $1,505.00 ",06/06/2021
382370,985245,Yes,192, $960.00 , $480.00 ,11/23/2021
382466,452584,No,782," $3,910.00 "," $1,955.00 ",11/16/2021
383198,985245,No,330," $1,650.00 ", $825.00 ,11/14/2021
383522,152689,Yes,168, $840.00 , $420.00 ,2/18/2021
385184,985245,Yes,839," $4,195.00 "," $2,097.50 ",01/12/2021
386225,985245,No,831," $4,155.00 "," $2,077.50 ",09/03/2021
387621,152689,Yes,492," $2,460.00 "," $1,230.00 ",09/02/2021
388110,325698,Yes,641," $3,205.00 "," $1,602.50 ",10/30/2021
393084,985245,Yes,333," $1,665.00 ", $832.50 ,10/20/2021
395032,152689,No,55, $275.00 , $137.50 ,04/05/2021
395070,325698,Yes,943," $4,715.00 "," $2,357.50 ",9/19/2021
395126,785432,Yes,86, $430.00 , $215.00 ,11/30/2021
396120,785432,Yes,858," $4,290.00 "," $2,145.00 ",9/21/2021
396700,152689,No,782," $3,910.00 "," $1,955.00 ",10/24/2021
396702,985245,Yes,318," $1,590.00 ", $795.00 ,08/01/2021
397607,985245,No,642," $3,210.00 "," $1,605.00 ",12/28/2021
397956,325698,No,819," $4,095.00 "," $2,047.50 ",4/22/2021
398045,785432,No,243," $1,215.00 ", $607.50 ,05/04/2021
398832,325698,Yes,677," $3,385.00 "," $1,692.50 ",05/09/2021
400388,985245,No,371," $1,855.00 ", $927.50 ,08/11/2021
400637,985245,Yes,519," $2,595.00 "," $1,297.50 ",10/31/2021
403145,785432,No,472," $2,360.00 "," $1,180.00 ",02/01/2021
403403,152689,Yes,233," $1,165.00 ", $582.50 ,5/28/2021
405505,785432,Yes,895," $4,475.00 "," $2,237.50 ",12/09/2021
407100,985245,Yes,718," $3,590.00 "," $1,795.00 ",6/23/2021
410119,325698,No,159, $795.00 , $397.50 ,10/02/2021
410245,152689,Yes,521," $2,605.00 "," $1,302.50 ",1/25/2021
411170,152689,No,757," $3,785.00 "," $1,892.50 ",02/09/2021
411783,985245,No,936," $4,680.00 "," $2,340.00 ",04/03/2021
412526,325698,No,295," $1,475.00 ", $737.50 ,11/15/2021
412527,325698,Yes,609," $3,045.00 "," $1,522.50 ",01/07/2021
412865,985245,Yes,568," $2,840.00 "," $1,420.00 ",09/04/2021
413302,325698,Yes,989," $4,945.00 "," $2,472.50 ",7/13/2021
415107,452584,No,727," $3,635.00 "," $1,817.50 ",6/16/2021
415315,985245,No,340," $1,700.00 ", $850.00 ,02/01/2021
416364,325698,Yes,838," $4,190.00 "," $2,095.00 ",2/14/2021
417405,325698,Yes,101, $505.00 , $252.50 ,12/01/2021
417647,152689,Yes,727," $3,635.00 "," $1,817.50 ",07/06/2021
418129,985245,Yes,612," $3,060.00 "," $1,530.00 ",09/09/2021
418700,985245,No,963," $4,815.00 "," $2,407.50 ",5/20/2021
419903,325698,No,995," $4,975.00 "," $2,487.50 ",06/04/2021
420196,785432,Yes,797," $3,985.00 "," $1,992.50 ",02/08/2021
421985,152689,No,281," $1,405.00 ", $702.50 ,8/24/2021
422603,785432,No,862," $4,310.00 "," $2,155.00 ",12/08/2021
422605,325698,No,874," $4,370.00 "," $2,185.00 ",12/27/2021
423318,785432,Yes,702," $3,510.00 "," $1,755.00 ",5/18/2021
424069,985245,Yes,305," $1,525.00 ", $762.50 ,1/17/2021
424485,152689,No,204," $1,020.00 ", $510.00 ,2/26/2021
426393,452584,No,966," $4,830.00 "," $2,415.00 ",10/05/2021
427576,152689,Yes,878," $4,390.00 "," $2,195.00 ",1/30/2021
427615,785432,No,764," $3,820.00 "," $1,910.00 ",8/16/2021
428938,152689,Yes,729," $3,645.00 "," $1,822.50 ",10/07/2021
429061,985245,No,873," $4,365.00 "," $2,182.50 ",1/25/2021
429903,152689,No,408," $2,040.00 "," $1,020.00 ",1/16/2021
431445,452584,Yes,206," $1,030.00 ", $515.00 ,1/15/2021
435407,152689,Yes,459," $2,295.00 "," $1,147.50 ",09/07/2021
436362,152689,No,671," $3,355.00 "," $1,677.50 ",08/11/2021
437832,152689,No,456," $2,280.00 "," $1,140.00 ",03/05/2021
438979,325698,Yes,719," $3,595.00 "," $1,797.50 ",07/10/2021
439353,785432,No,190, $950.00 , $475.00 ,11/15/2021
439660,325698,No,414," $2,070.00 "," $1,035.00 ",3/30/2021
440125,325698,No,56, $280.00 , $140.00 ,12/22/2021
442381,325698,Yes,712," $3,560.00 "," $1,780.00 ",09/02/2021
442446,325698,Yes,84, $420.00 , $210.00 ,11/09/2021
443099,152689,No,739," $3,695.00 "," $1,847.50 ",8/27/2021
443679,325698,Yes,609," $3,045.00 "," $1,522.50 ",01/12/2021
443749,152689,No,500," $2,500.00 "," $1,250.00 ",10/30/2021
443768,152689,Yes,234," $1,170.00 ", $585.00 ,05/09/2021
444454,785432,No,345," $1,725.00 ", $862.50 ,3/27/2021
445269,152689,No,286," $1,430.00 ", $715.00 ,11/27/2021
446955,325698,No,530," $2,650.00 "," $1,325.00 ",11/26/2021
449045,325698,No,548," $2,740.00 "," $1,370.00 ",7/27/2021
450196,785432,Yes,803," $4,015.00 "," $2,007.50 ",09/11/2021
452675,985245,Yes,999," $4,995.00 "," $2,497.50 ",2/23/2021
453292,152689,No,557," $2,785.00 "," $1,392.50 ",11/02/2021
454663,152689,Yes,507," $2,535.00 "," $1,267.50 ",03/01/2021
455328,152689,No,497," $2,485.00 "," $1,242.50 ",2/26/2021
457134,325698,No,110, $550.00 , $275.00 ,1/24/2021
457689,985245,Yes,799," $3,995.00 "," $1,997.50 ",1/15/2021
460840,152689,No,325," $1,625.00 ", $812.50 ,2/21/2021
461601,325698,No,708," $3,540.00 "," $1,770.00 ",10/31/2021
461852,985245,No,888," $4,440.00 "," $2,220.00 ",9/22/2021
462489,985245,No,969," $4,845.00 "," $2,422.50 ",9/28/2021
462668,152689,Yes,231," $1,155.00 ", $577.50 ,05/06/2021
462729,452584,Yes,609," $3,045.00 "," $1,522.50 ",9/26/2021
463257,325698,Yes,450," $2,250.00 "," $1,125.00 ",9/23/2021
464230,152689,Yes,901," $4,505.00 "," $2,252.50 ",4/17/2021
465167,452584,Yes,310," $1,550.00 ", $775.00 ,08/09/2021
468431,452584,Yes,85, $425.00 , $212.50 ,4/16/2021
468785,325698,No,340," $1,700.00 ", $850.00 ,5/31/2021
468984,325698,Yes,798," $3,990.00 "," $1,995.00 ",05/08/2021
469137,325698,Yes,794," $3,970.00 "," $1,985.00 ",02/12/2021
470844,152689,Yes,351," $1,755.00 ", $877.50 ,06/02/2021
474264,152689,No,466," $2,330.00 "," $1,165.00 ",12/30/2021
475379,325698,Yes,921," $4,605.00 "," $2,302.50 ",07/10/2021
478235,152689,Yes,524," $2,620.00 "," $1,310.00 ",12/29/2021
478555,452584,No,832," $4,160.00 "," $2,080.00 ",7/13/2021
479276,785432,No,371," $1,855.00 ", $927.50 ,6/29/2021
480475,785432,Yes,357," $1,785.00 ", $892.50 ,4/22/2021
480689,152689,No,453," $2,265.00 "," $1,132.50 ",1/20/2021
480756,152689,No,92, $460.00 , $230.00 ,9/16/2021
480778,785432,Yes,794," $3,970.00 "," $1,985.00 ",4/19/2021
483418,325698,No,782," $3,910.00 "," $1,955.00 ",11/25/2021
485437,452584,No,763," $3,815.00 "," $1,907.50 ",07/12/2021
487021,785432,No,895," $4,475.00 "," $2,237.50 ",12/28/2021
487573,152689,No,680," $3,400.00 "," $1,700.00 ",8/29/2021
487829,325698,No,907," $4,535.00 "," $2,267.50 ",10/24/2021
487988,452584,No,324," $1,620.00 ", $810.00 ,10/19/2021
488358,325698,No,999," $4,995.00 "," $2,497.50 ",10/31/2021
488952,325698,Yes,710," $3,550.00 "," $1,775.00 ",05/10/2021
489679,452584,No,882," $4,410.00 "," $2,205.00 ",07/04/2021
490039,325698,Yes,550," $2,750.00 "," $1,375.00 ",02/12/2021
493567,785432,Yes,533," $2,665.00 "," $1,332.50 ",12/19/2021
493977,325698,No,547," $2,735.00 "," $1,367.50 ",2/28/2021
494699,785432,Yes,440," $2,200.00 "," $1,100.00 ",2/28/2021
494997,325698,No,846," $4,230.00 "," $2,115.00 ",10/10/2021
495674,152689,No,101, $505.00 , $252.50 ,04/08/2021
500053,785432,Yes,830," $4,150.00 "," $2,075.00 ",06/04/2021
500654,325698,No,617," $3,085.00 "," $1,542.50 ",8/29/2021
501124,152689,Yes,570," $2,850.00 "," $1,425.00 ",10/08/2021
501695,452584,No,223," $1,115.00 ", $557.50 ,3/28/2021
502280,325698,Yes,165, $825.00 , $412.50 ,9/14/2021
503373,325698,Yes,284," $1,420.00 ", $710.00 ,10/06/2021
505016,985245,No,324," $1,620.00 ", $810.00 ,8/23/2021
505315,985245,Yes,247," $1,235.00 ", $617.50 ,12/03/2021
505927,985245,No,463," $2,315.00 "," $1,157.50 ",11/22/2021
506922,325698,Yes,475," $2,375.00 "," $1,187.50 ",12/03/2021
507500,452584,Yes,638," $3,190.00 "," $1,595.00 ",09/03/2021
508614,152689,No,55, $275.00 , $137.50 ,10/30/2021
511264,152689,No,454," $2,270.00 "," $1,135.00 ",1/26/2021
511453,325698,Yes,608," $3,040.00 "," $1,520.00 ",8/23/2021
511513,152689,Yes,651," $3,255.00 "," $1,627.50 ",10/01/2021
512280,452584,No,864," $4,320.00 "," $2,160.00 ",6/30/2021
512915,152689,No,661," $3,305.00 "," $1,652.50 ",11/07/2021
514503,325698,No,142, $710.00 , $355.00 ,10/09/2021
514876,325698,Yes,718," $3,590.00 "," $1,795.00 ",11/06/2021
515746,985245,No,114, $570.00 , $285.00 ,02/06/2021
516696,325698,No,453," $2,265.00 "," $1,132.50 ",09/11/2021
517727,325698,No,703," $3,515.00 "," $1,757.50 ",7/31/2021
518284,152689,No,166, $830.00 , $415.00 ,9/19/2021
518393,152689,No,904," $4,520.00 "," $2,260.00 ",6/23/2021
519219,325698,Yes,646," $3,230.00 "," $1,615.00 ",09/04/2021
519346,785432,Yes,591," $2,955.00 "," $1,477.50 ",9/25/2021
520080,985245,Yes,188, $940.00 , $470.00 ,10/25/2021
520913,985245,Yes,629," $3,145.00 "," $1,572.50 ",11/28/2021
523124,985245,Yes,841," $4,205.00 "," $2,102.50 ",08/10/2021
523221,452584,Yes,118, $590.00 , $295.00 ,02/05/2021
525042,325698,Yes,151, $755.00 , $377.50 ,2/22/2021
525168,785432,No,654," $3,270.00 "," $1,635.00 ",7/27/2021
526282,152689,No,98, $490.00 , $245.00 ,12/11/2021
526734,152689,Yes,179, $895.00 , $447.50 ,8/16/2021
527139,152689,Yes,782," $3,910.00 "," $1,955.00 ",9/16/2021
527195,785432,No,908," $4,540.00 "," $2,270.00 ",04/10/2021
527471,152689,No,810," $4,050.00 "," $2,025.00 ",12/06/2021
528133,785432,No,85, $425.00 , $212.50 ,5/18/2021
529574,325698,Yes,898," $4,490.00 "," $2,245.00 ",08/01/2021
530286,785432,No,189, $945.00 , $472.50 ,6/17/2021
530815,985245,Yes,970," $4,850.00 "," $2,425.00 ",3/30/2021
531422,985245,No,137, $685.00 , $342.50 ,8/24/2021
531597,985245,Yes,187, $935.00 , $467.50 ,10/10/2021
532233,325698,No,639," $3,195.00 "," $1,597.50 ",07/05/2021
533316,985245,Yes,978," $4,890.00 "," $2,445.00 ",6/18/2021
533629,785432,Yes,598," $2,990.00 "," $1,495.00 ",02/11/2021
534605,152689,Yes,273," $1,365.00 ", $682.50 ,5/16/2021
534987,325698,No,338," $1,690.00 ", $845.00 ,02/02/2021
536500,325698,No,383," $1,915.00 ", $957.50 ,8/13/2021
536779,785432,No,523," $2,615.00 "," $1,307.50 ",01/05/2021
538280,785432,Yes,110, $550.00 , $275.00 ,3/19/2021
538599,152689,Yes,309," $1,545.00 ", $772.50 ,03/07/2021
539889,785432,No,134, $670.00 , $335.00 ,4/23/2021
540176,152689,No,833," $4,165.00 "," $2,082.50 ",2/28/2021
540229,985245,No,777," $3,885.00 "," $1,942.50 ",09/06/2021
540732,325698,Yes,829," $4,145.00 "," $2,072.50 ",7/23/2021
542201,152689,No,514," $2,570.00 "," $1,285.00 ",5/13/2021
542305,985245,Yes,577," $2,885.00 "," $1,442.50 ",9/21/2021
543992,325698,Yes,134, $670.00 , $335.00 ,3/16/2021
544119,452584,Yes,58, $290.00 , $145.00 ,1/23/2021
545153,325698,No,821," $4,105.00 "," $2,052.50 ",11/30/2021
546211,152689,Yes,918," $4,590.00 "," $2,295.00 ",2/23/2021
549422,152689,Yes,569," $2,845.00 "," $1,422.50 ",09/11/2021
550457,325698,Yes,713," $3,565.00 "," $1,782.50 ",7/19/2021
550504,325698,No,677," $3,385.00 "," $1,692.50 ",11/12/2021
550611,152689,No,185, $925.00 , $462.50 ,12/10/2021
550715,452584,No,111, $555.00 , $277.50 ,6/27/2021
551260,785432,No,497," $2,485.00 "," $1,242.50 ",11/14/2021
553770,985245,No,382," $1,910.00 ", $955.00 ,8/31/2021
556449,325698,No,535," $2,675.00 "," $1,337.50 ",11/05/2021
558041,152689,No,375," $1,875.00 ", $937.50 ,02/02/2021
558460,985245,Yes,777," $3,885.00 "," $1,942.50 ",6/30/2021
558569,785432,No,511," $2,555.00 "," $1,277.50 ",2/27/2021
558660,452584,No,279," $1,395.00 ", $697.50 ,3/22/2021
560683,325698,No,433," $2,165.00 "," $1,082.50 ",7/13/2021
560867,985245,No,349," $1,745.00 ", $872.50 ,02/04/2021
561194,985245,Yes,687," $3,435.00 "," $1,717.50 ",8/21/2021
561376,785432,Yes,184, $920.00 , $460.00 ,9/28/2021
561408,985245,No,419," $2,095.00 "," $1,047.50 ",7/13/2021
561733,325698,No,742," $3,710.00 "," $1,855.00 ",6/29/2021
562031,152689,No,111, $555.00 , $277.50 ,10/29/2021
562164,785432,Yes,617," $3,085.00 "," $1,542.50 ",3/31/2021
566398,325698,Yes,273," $1,365.00 ", $682.50 ,4/16/2021
567191,985245,Yes,396," $1,980.00 ", $990.00 ,2/25/2021
568184,985245,Yes,536," $2,680.00 "," $1,340.00 ",07/11/2021
568853,985245,No,749," $3,745.00 "," $1,872.50 ",01/10/2021
569517,152689,No,682," $3,410.00 "," $1,705.00 ",8/13/2021
570878,152689,Yes,195, $975.00 , $487.50 ,08/10/2021
571250,325698,Yes,240," $1,200.00 ", $600.00 ,5/14/2021
572292,325698,No,431," $2,155.00 "," $1,077.50 ",6/29/2021
572539,985245,No,84, $420.00 , $210.00 ,2/21/2021
573690,985245,Yes,760," $3,800.00 "," $1,900.00 ",12/25/2021
574487,785432,Yes,522," $2,610.00 "," $1,305.00 ",5/20/2021
580883,325698,Yes,378," $1,890.00 ", $945.00 ,2/25/2021
581098,985245,Yes,747," $3,735.00 "," $1,867.50 ",02/06/2021
581611,985245,Yes,197, $985.00 , $492.50 ,12/18/2021
582261,785432,No,571," $2,855.00 "," $1,427.50 ",08/03/2021
586620,785432,Yes,622," $3,110.00 "," $1,555.00 ",1/22/2021
587969,325698,No,903," $4,515.00 "," $2,257.50 ",8/14/2021
588807,325698,Yes,165, $825.00 , $412.50 ,01/03/2021
589088,985245,No,149, $745.00 , $372.50 ,02/12/2021
589574,985245,Yes,369," $1,845.00 ", $922.50 ,12/28/2021
590377,325698,No,993," $4,965.00 "," $2,482.50 ",11/16/2021
591352,785432,No,216," $1,080.00 ", $540.00 ,06/10/2021
592731,325698,Yes,76, $380.00 , $190.00 ,05/04/2021
593456,452584,Yes,388," $1,940.00 ", $970.00 ,08/09/2021
593604,152689,No,132, $660.00 , $330.00 ,9/18/2021
594051,152689,Yes,617," $3,085.00 "," $1,542.50 ",05/07/2021
594877,325698,Yes,93, $465.00 , $232.50 ,08/04/2021
597562,985245,No,66, $330.00 , $165.00 ,11/05/2021
600196,152689,No,119, $595.00 , $297.50 ,5/25/2021
600709,985245,Yes,423," $2,115.00 "," $1,057.50 ",3/28/2021
601247,152689,Yes,116, $580.00 , $290.00 ,1/31/2021
601956,325698,No,208," $1,040.00 ", $520.00 ,3/14/2021
602410,325698,Yes,65, $325.00 , $162.50 ,12/28/2021
603177,152689,No,373," $1,865.00 ", $932.50 ,9/14/2021
604812,452584,Yes,504," $2,520.00 "," $1,260.00 ",11/25/2021
604827,152689,No,611," $3,055.00 "," $1,527.50 ",8/26/2021
606350,452584,Yes,824," $4,120.00 "," $2,060.00 ",2/20/2021
609065,152689,No,836," $4,180.00 "," $2,090.00 ",9/16/2021
609296,325698,Yes,691," $3,455.00 "," $1,727.50 ",10/24/2021
609313,452584,No,72, $360.00 , $180.00 ,3/23/2021
610579,152689,No,307," $1,535.00 ", $767.50 ,10/25/2021
611440,325698,No,647," $3,235.00 "," $1,617.50 ",6/17/2021
612078,452584,Yes,332," $1,660.00 ", $830.00 ,11/25/2021
615971,785432,Yes,597," $2,985.00 "," $1,492.50 ",4/29/2021
616425,325698,Yes,485," $2,425.00 "," $1,212.50 ",2/26/2021
618857,985245,Yes,174, $870.00 , $435.00 ,06/08/2021
619130,785432,Yes,671," $3,355.00 "," $1,677.50 ",12/15/2021
620917,985245,Yes,412," $2,060.00 "," $1,030.00 ",4/18/2021
623258,152689,Yes,810," $4,050.00 "," $2,025.00 ",9/28/2021
624096,785432,No,583," $2,915.00 "," $1,457.50 ",6/30/2021
626052,785432,Yes,512," $2,560.00 "," $1,280.00 ",05/01/2021
627519,152689,No,764," $3,820.00 "," $1,910.00 ",12/22/2021
629058,985245,Yes,625," $3,125.00 "," $1,562.50 ",7/29/2021
631486,785432,Yes,205," $1,025.00 ", $512.50 ,3/21/2021
633399,985245,No,333," $1,665.00 ", $832.50 ,5/27/2021
633660,152689,Yes,647," $3,235.00 "," $1,617.50 ",4/27/2021
634046,325698,Yes,335," $1,675.00 ", $837.50 ,7/20/2021
634324,785432,Yes,459," $2,295.00 "," $1,147.50 ",9/28/2021
636231,152689,No,961," $4,805.00 "," $2,402.50 ",04/10/2021
637182,325698,No,250," $1,250.00 ", $625.00 ,03/09/2021
638090,325698,Yes,583," $2,915.00 "," $1,457.50 ",2/23/2021
640066,325698,Yes,72, $360.00 , $180.00 ,06/03/2021
640121,152689,No,922," $4,610.00 "," $2,305.00 ",11/22/2021
641929,452584,No,710," $3,550.00 "," $1,775.00 ",12/31/2021
642115,985245,No,105, $525.00 , $262.50 ,12/13/2021
643687,985245,Yes,315," $1,575.00 ", $787.50 ,05/02/2021
645799,325698,Yes,901," $4,505.00 "," $2,252.50 ",2/27/2021
645851,325698,No,971," $4,855.00 "," $2,427.50 ",3/18/2021
647302,785432,No,207," $1,035.00 ", $517.50 ,4/29/2021
648302,785432,Yes,734," $3,670.00 "," $1,835.00 ",10/22/2021
650765,452584,Yes,667," $3,335.00 "," $1,667.50 ",01/10/2021
654041,985245,Yes,457," $2,285.00 "," $1,142.50 ",07/07/2021
654717,985245,No,205," $1,025.00 ", $512.50 ,8/13/2021
655009,325698,No,142, $710.00 , $355.00 ,05/08/2021
655588,325698,No,583," $2,915.00 "," $1,457.50 ",2/16/2021
655938,325698,No,582," $2,910.00 "," $1,455.00 ",06/01/2021
656059,785432,Yes,713," $3,565.00 "," $1,782.50 ",3/16/2021
658035,325698,Yes,544," $2,720.00 "," $1,360.00 ",09/04/2021
659562,325698,Yes,462," $2,310.00 "," $1,155.00 ",6/30/2021
659985,985245,No,417," $2,085.00 "," $1,042.50 ",11/22/2021
661096,152689,Yes,825," $4,125.00 "," $2,062.50 ",3/23/2021
661484,985245,No,940," $4,700.00 "," $2,350.00 ",11/29/2021
661711,152689,Yes,674," $3,370.00 "," $1,685.00 ",7/28/2021
662667,152689,Yes,431," $2,155.00 "," $1,077.50 ",02/03/2021
662851,785432,No,171, $855.00 , $427.50 ,08/03/2021
663618,325698,Yes,915," $4,575.00 "," $2,287.50 ",09/10/2021
664190,985245,No,380," $1,900.00 ", $950.00 ,01/01/2021
665021,985245,Yes,911," $4,555.00 "," $2,277.50 ",5/23/2021
665991,985245,Yes,949," $4,745.00 "," $2,372.50 ",7/28/2021
666628,152689,No,336," $1,680.00 ", $840.00 ,6/29/2021
667496,152689,Yes,833," $4,165.00 "," $2,082.50 ",3/25/2021
668154,152689,Yes,404," $2,020.00 "," $1,010.00 ",9/30/2021
668385,152689,No,70, $350.00 , $175.00 ,02/11/2021
670356,325698,No,932," $4,660.00 "," $2,330.00 ",12/21/2021
670661,985245,Yes,231," $1,155.00 ", $577.50 ,09/11/2021
671486,325698,Yes,418," $2,090.00 "," $1,045.00 ",10/19/2021
672323,985245,No,506," $2,530.00 "," $1,265.00 ",10/25/2021
675620,985245,Yes,387," $1,935.00 ", $967.50 ,6/28/2021
675627,985245,Yes,882," $4,410.00 "," $2,205.00 ",7/15/2021
676961,785432,No,595," $2,975.00 "," $1,487.50 ",10/10/2021
677188,325698,Yes,797," $3,985.00 "," $1,992.50 ",9/16/2021
677647,785432,No,373," $1,865.00 ", $932.50 ,05/04/2021
678700,325698,No,290," $1,450.00 ", $725.00 ,4/23/2021
680464,985245,No,198, $990.00 , $495.00 ,6/30/2021
680509,325698,Yes,293," $1,465.00 ", $732.50 ,5/25/2021
680787,785432,Yes,385," $1,925.00 ", $962.50 ,06/03/2021
681031,152689,Yes,68, $340.00 , $170.00 ,05/08/2021
682239,785432,Yes,839," $4,195.00 "," $2,097.50 ",2/20/2021
684340,985245,No,868," $4,340.00 "," $2,170.00 ",12/30/2021
684505,785432,No,153, $765.00 , $382.50 ,5/15/2021
685588,152689,Yes,152, $760.00 , $380.00 ,06/08/2021
686427,985245,No,759," $3,795.00 "," $1,897.50 ",6/14/2021
687522,985245,No,729," $3,645.00 "," $1,822.50 ",10/07/2021
688166,785432,No,723," $3,615.00 "," $1,807.50 ",04/05/2021
689681,325698,No,566," $2,830.00 "," $1,415.00 ",8/22/2021
691278,152689,Yes,161, $805.00 , $402.50 ,7/21/2021
692578,325698,No,476," $2,380.00 "," $1,190.00 ",03/09/2021
694841,985245,No,780," $3,900.00 "," $1,950.00 ",6/27/2021
696846,785432,Yes,649," $3,245.00 "," $1,622.50 ",07/06/2021
697130,325698,No,60, $300.00 , $150.00 ,2/15/2021
698262,985245,Yes,91, $455.00 , $227.50 ,2/18/2021
698992,152689,No,168, $840.00 , $420.00 ,6/15/2021
699931,325698,Yes,725," $3,625.00 "," $1,812.50 ",10/27/2021
704557,325698,No,338," $1,690.00 ", $845.00 ,4/21/2021
705693,325698,No,737," $3,685.00 "," $1,842.50 ",6/25/2021
706671,325698,Yes,770," $3,850.00 "," $1,925.00 ",11/05/2021
708715,452584,Yes,413," $2,065.00 "," $1,032.50 ",06/10/2021
710159,985245,Yes,68, $340.00 , $170.00 ,2/24/2021
711340,985245,No,367," $1,835.00 ", $917.50 ,06/03/2021
711344,325698,No,661," $3,305.00 "," $1,652.50 ",10/15/2021
711636,152689,No,560," $2,800.00 "," $1,400.00 ",12/11/2021
713016,785432,No,495," $2,475.00 "," $1,237.50 ",11/24/2021
713172,325698,No,287," $1,435.00 ", $717.50 ,3/16/2021
714217,785432,No,346," $1,730.00 ", $865.00 ,02/09/2021
715006,452584,Yes,335," $1,675.00 ", $837.50 ,10/03/2021
715284,152689,Yes,889," $4,445.00 "," $2,222.50 ",12/25/2021
715368,152689,No,380," $1,900.00 ", $950.00 ,3/19/2021
715374,325698,No,90, $450.00 , $225.00 ,11/12/2021
715757,152689,No,200," $1,000.00 ", $500.00 ,04/10/2021
715948,785432,Yes,320," $1,600.00 ", $800.00 ,5/22/2021
716499,785432,Yes,710," $3,550.00 "," $1,775.00 ",7/14/2021
717225,152689,Yes,756," $3,780.00 "," $1,890.00 ",02/01/2021
718068,985245,Yes,471," $2,355.00 "," $1,177.50 ",05/08/2021
720134,325698,No,641," $3,205.00 "," $1,602.50 ",12/16/2021
721568,985245,No,558," $2,790.00 "," $1,395.00 ",01/10/2021
724626,985245,No,191, $955.00 , $477.50 ,11/22/2021
728310,152689,No,116, $580.00 , $290.00 ,8/15/2021
729161,325698,No,286," $1,430.00 ", $715.00 ,4/19/2021
729639,152689,No,88, $440.00 , $220.00 ,05/04/2021
731467,452584,No,874," $4,370.00 "," $2,185.00 ",10/04/2021
731859,325698,Yes,228," $1,140.00 ", $570.00 ,10/08/2021
733124,325698,No,628," $3,140.00 "," $1,570.00 ",3/23/2021
735304,985245,Yes,162, $810.00 , $405.00 ,5/31/2021
736420,785432,Yes,853," $4,265.00 "," $2,132.50 ",10/04/2021
736479,152689,Yes,645," $3,225.00 "," $1,612.50 ",07/07/2021
736561,785432,No,957," $4,785.00 "," $2,392.50 ",6/28/2021
737085,152689,Yes,88, $440.00 , $220.00 ,8/16/2021
737364,985245,Yes,452," $2,260.00 "," $1,130.00 ",05/01/2021
737402,985245,Yes,180, $900.00 , $450.00 ,04/01/2021
738057,785432,No,444," $2,220.00 "," $1,110.00 ",2/17/2021
738658,325698,No,976," $4,880.00 "," $2,440.00 ",7/14/2021
740321,325698,Yes,811," $4,055.00 "," $2,027.50 ",01/04/2021
